ID,target_country,target_region,prompt,source_prompt,region_choices_list,region_choices_str,region_choice_countries_list,region_choice_region_list,region_answer,answer_idx,answer_str
Nu-in-06,Iran,high,"When is National Teacher's Day commemorated in Iran? (Provide in MM/DD format (e.g., 12/31).)",متى يتم الاحتفال باليوم الوطني للمعلم في الجزائر؟ (قدمه بصيغة شهر/يوم مثلاً 12/31).,"['11/25', '05/15', '10/05', '02/12']",11/25|05/15|10/05|02/12,"['Indonesia', 'Mexico', 'Northern Nigeria', 'Iran']","['mid', 'high', 'low', 'high']",3,D,02/12
Nu-in-06,Greece,mid,"When is National Teacher's Day commemorated in Greece? (Provide in MM/DD format (e.g., 12/31).)",متى يتم الاحتفال باليوم الوطني للمعلم في الجزائر؟ (قدمه بصيغة شهر/يوم مثلاً 12/31).,"['10/05', '09/05', '05/15', '11/27']",10/05|09/05|05/15|11/27,"['Greece', 'Assam', 'South Korea', 'Spain']","['mid', 'low', 'mid', 'high']",0,A,10/05
Nu-in-06,Northern Nigeria,low,"When is National Teacher's Day commemorated in Northern Nigeria? (Provide in MM/DD format (e.g., 12/31).)",متى يتم الاحتفال باليوم الوطني للمعلم في الجزائر؟ (قدمه بصيغة شهر/يوم مثلاً 12/31).,"['09/05', '10/05', '05/15', '02/12']",09/05|10/05|05/15|02/12,"['Assam', 'Northern Nigeria', 'South Korea', 'Iran']","['low', 'low', 'mid', 'high']",1,B,10/05
Nu-in-06,Indonesia,mid,"When is National Teacher's Day commemorated in Indonesia? (Provide in MM/DD format (e.g., 12/31).)",متى يتم الاحتفال باليوم الوطني للمعلم في الجزائر؟ (قدمه بصيغة شهر/يوم مثلاً 12/31).,"['02/12', '09/05', '11/25', '10/05']",02/12|09/05|11/25|10/05,"['Iran', 'Assam', 'Indonesia', 'Greece']","['high', 'low', 'mid', 'mid']",2,C,11/25
Nu-in-06,US,high,"When is National Teacher's Day commemorated in US? (Provide in MM/DD format (e.g., 12/31).)",متى يتم الاحتفال باليوم الوطني للمعلم في الجزائر؟ (قدمه بصيغة شهر/يوم مثلاً 12/31).,"['10/05', '05/15', '09/10', '05/07']",10/05|05/15|09/10|05/07,"['Northern Nigeria', 'South Korea', 'China', 'US']","['low', 'mid', 'high', 'high']",3,D,05/07
Nu-in-06,Azerbaijan,low,"When is National Teacher's Day commemorated in Azerbaijan? (Provide in MM/DD format (e.g., 12/31).)",متى يتم الاحتفال باليوم الوطني للمعلم في الجزائر؟ (قدمه بصيغة شهر/يوم مثلاً 12/31).,"['10/05', '09/05', '09/10', '11/25']",10/05|09/05|09/10|11/25,"['Azerbaijan', 'Assam', 'China', 'Indonesia']","['low', 'low', 'high', 'mid']",0,A,10/05
Nu-in-11,Greece,mid,"At what time does elementary school start in Greece? (Provide in HH:MM format (e.g., 18:00, 09:00).)",متى تبدأ المدرسة الابتدائية في الجزائر؟ (قدم الوقت بتنسيق الساعة:الدقيقة مثل، 18:00، 09:00).,"['08:30', '08:00', '07:00', '09:00']",08:30|08:00|07:00|09:00,"['Assam', 'Greece', 'Iran', 'South Korea']","['low', 'mid', 'high', 'mid']",1,B,08:00
Nu-in-11,Northern Nigeria,low,"At what time does elementary school start in Northern Nigeria? (Provide in HH:MM format (e.g., 18:00, 09:00).)",متى تبدأ المدرسة الابتدائية في الجزائر؟ (قدم الوقت بتنسيق الساعة:الدقيقة مثل، 18:00، 09:00).,"['07:00', '09:00', '08:00', '08:30']",07:00|09:00|08:00|08:30,"['Iran', 'South Korea', 'Northern Nigeria', 'Assam']","['high', 'mid', 'low', 'low']",2,C,08:00
Nu-in-11,Assam,low,"At what time does elementary school start in Assam? (Provide in HH:MM format (e.g., 18:00, 09:00).)",متى تبدأ المدرسة الابتدائية في الجزائر؟ (قدم الوقت بتنسيق الساعة:الدقيقة مثل، 18:00، 09:00).,"['8:00', '08:00', '07:00', '08:30']",8:00|08:00|07:00|08:30,"['US', 'Azerbaijan', 'Indonesia', 'Assam']","['high', 'low', 'mid', 'low']",3,D,08:30
Nu-in-11,US,high,"At what time does elementary school start in US? (Provide in HH:MM format (e.g., 18:00, 09:00).)",متى تبدأ المدرسة الابتدائية في الجزائر؟ (قدم الوقت بتنسيق الساعة:الدقيقة مثل، 18:00، 09:00).,"['8:00', '07:00', '08:00', '09:00']",8:00|07:00|08:00|09:00,"['US', 'Iran', 'Ethiopia', 'South Korea']","['high', 'high', 'low', 'mid']",0,A,8:00
Nu-in-11,Azerbaijan,low,"At what time does elementary school start in Azerbaijan? (Provide in HH:MM format (e.g., 18:00, 09:00).)",متى تبدأ المدرسة الابتدائية في الجزائر؟ (قدم الوقت بتنسيق الساعة:الدقيقة مثل، 18:00، 09:00).,"['07:00', '08:00', '8:00', '08:30']",07:00|08:00|8:00|08:30,"['Indonesia', 'Azerbaijan', 'US', 'Assam']","['mid', 'low', 'high', 'low']",1,B,08:00
Nu-in-11,China,high,"At what time does elementary school start in China? (Provide in HH:MM format (e.g., 18:00, 09:00).)",متى تبدأ المدرسة الابتدائية في الجزائر؟ (قدم الوقت بتنسيق الساعة:الدقيقة مثل، 18:00، 09:00).,"['09:00', '07:00', '08:00', '08:30']",09:00|07:00|08:00|08:30,"['Spain', 'Indonesia', 'China', 'Assam']","['high', 'mid', 'high', 'low']",2,C,08:00
Nu-in-20,Mexico,high,"When is Children's Day celebrated in Mexico? (Provide in MM/DD format (e.g., 12/31).)",متى يتم الاحتفال بيوم الطفل في الجزائر؟ (قدمه بتنسيق شهر/يوم مثل، 12/31).,"['05/05', '06/01', '06/09', '04/30']",05/05|06/01|06/09|04/30,"['South Korea', 'Azerbaijan', 'US', 'Mexico']","['mid', 'low', 'high', 'high']",3,D,04/30
Nu-in-20,UK,high,"When is Children's Day celebrated in UK? (Provide in MM/DD format (e.g., 12/31).)",متى يتم الاحتفال بيوم الطفل في الجزائر؟ (قدمه بتنسيق شهر/يوم مثل، 12/31).,"['05/12', '07/16', '11/14', '11/20']",05/12|07/16|11/14|11/20,"['UK', 'Iran', 'Assam', 'Greece']","['high', 'high', 'low', 'mid']",0,A,05/12
Nu-in-20,Iran,high,"When is Children's Day celebrated in Iran? (Provide in MM/DD format (e.g., 12/31).)",متى يتم الاحتفال بيوم الطفل في الجزائر؟ (قدمه بتنسيق شهر/يوم مثل، 12/31).,"['06/01', '07/16', '11/20', '05/27']",06/01|07/16|11/20|05/27,"['China', 'Iran', 'Greece', 'Northern Nigeria']","['high', 'high', 'mid', 'low']",1,B,07/16
Nu-in-20,Greece,mid,"When is Children's Day celebrated in Greece? (Provide in MM/DD format (e.g., 12/31).)",متى يتم الاحتفال بيوم الطفل في الجزائر؟ (قدمه بتنسيق شهر/يوم مثل، 12/31).,"['11/14', '05/05', '11/20', '01/06']",11/14|05/05|11/20|01/06,"['Assam', 'South Korea', 'Greece', 'Algeria']","['low', 'mid', 'mid', 'high']",2,C,11/20
Nu-in-20,Northern Nigeria,low,"When is Children's Day celebrated in Northern Nigeria? (Provide in MM/DD format (e.g., 12/31).)",متى يتم الاحتفال بيوم الطفل في الجزائر؟ (قدمه بتنسيق شهر/يوم مثل، 12/31).,"['06/01', '05/05', '01/06', '05/27']",06/01|05/05|01/06|05/27,"['Azerbaijan', 'South Korea', 'Algeria', 'Northern Nigeria']","['low', 'mid', 'high', 'low']",3,D,05/27
Nu-in-20,Assam,low,"When is Children's Day celebrated in Assam? (Provide in MM/DD format (e.g., 12/31).)",متى يتم الاحتفال بيوم الطفل في الجزائر؟ (قدمه بتنسيق شهر/يوم مثل، 12/31).,"['11/14', '07/16', '07/23', '06/01']",11/14|07/16|07/23|06/01,"['Assam', 'Iran', 'Indonesia', 'Azerbaijan']","['low', 'high', 'mid', 'low']",0,A,11/14
Nu-in-20,Indonesia,mid,"When is Children's Day celebrated in Indonesia? (Provide in MM/DD format (e.g., 12/31).)",متى يتم الاحتفال بيوم الطفل في الجزائر؟ (قدمه بتنسيق شهر/يوم مثل، 12/31).,"['01/06', '07/23', '05/05', '05/27']",01/06|07/23|05/05|05/27,"['Spain', 'Indonesia', 'South Korea', 'Northern Nigeria']","['high', 'mid', 'mid', 'low']",1,B,07/23
Nu-in-20,US,high,"When is Children's Day celebrated in US? (Provide in MM/DD format (e.g., 12/31).)",متى يتم الاحتفال بيوم الطفل في الجزائر؟ (قدمه بتنسيق شهر/يوم مثل، 12/31).,"['01/06', '05/27', '06/09', '05/05']",01/06|05/27|06/09|05/05,"['Algeria', 'Northern Nigeria', 'US', 'South Korea']","['high', 'low', 'high', 'mid']",2,C,06/09
Nu-in-20,South Korea,mid,"When is Children's Day celebrated in South Korea? (Provide in MM/DD format (e.g., 12/31).)",متى يتم الاحتفال بيوم الطفل في الجزائر؟ (قدمه بتنسيق شهر/يوم مثل، 12/31).,"['11/14', '04/30', '11/20', '05/05']",11/14|04/30|11/20|05/05,"['Assam', 'Mexico', 'Greece', 'South Korea']","['low', 'high', 'mid', 'mid']",3,D,05/05
Nu-in-20,Azerbaijan,low,"When is Children's Day celebrated in Azerbaijan? (Provide in MM/DD format (e.g., 12/31).)",متى يتم الاحتفال بيوم الطفل في الجزائر؟ (قدمه بتنسيق شهر/يوم مثل، 12/31).,"['06/01', '07/23', '01/06', '05/27']",06/01|07/23|01/06|05/27,"['Azerbaijan', 'Indonesia', 'Spain', 'Northern Nigeria']","['low', 'mid', 'high', 'low']",0,A,06/01
Nu-in-20,China,high,"When is Children's Day celebrated in China? (Provide in MM/DD format (e.g., 12/31).)",متى يتم الاحتفال بيوم الطفل في الجزائر؟ (قدمه بتنسيق شهر/يوم مثل، 12/31).,"['01/06', '06/01', '05/27', '11/20']",01/06|06/01|05/27|11/20,"['Algeria', 'China', 'Northern Nigeria', 'Greece']","['high', 'high', 'low', 'mid']",1,B,06/01
Nu-in-20,Algeria,high,"When is Children's Day celebrated in Algeria? (Provide in MM/DD format (e.g., 12/31).)",متى يتم الاحتفال بيوم الطفل في الجزائر؟ (قدمه بتنسيق شهر/يوم مثل، 12/31).,"['11/14', '05/05', '01/06', '06/01']",11/14|05/05|01/06|06/01,"['Assam', 'South Korea', 'Algeria', 'China']","['low', 'mid', 'high', 'high']",2,C,01/06
Nu-in-40,Mexico,high,Which city is the main destination for job seekers in Mexico?,ماهي المدينة التي تمثل الوجهة الرئيسية للباحثين عن عمل في الجزائر؟,"['athens', 'abuja', 'madrid', 'mexico city']",athens|abuja|madrid|mexico city,"['Greece', 'Northern Nigeria', 'Spain', 'Mexico']","['mid', 'low', 'high', 'high']",3,D,mexico city
Nu-in-40,Spain,high,Which city is the main destination for job seekers in Spain?,ماهي المدينة التي تمثل الوجهة الرئيسية للباحثين عن عمل في الجزائر؟,"['madrid', 'NY', 'abuja', 'seoul']",madrid|NY|abuja|seoul,"['Spain', 'US', 'Northern Nigeria', 'South Korea']","['high', 'high', 'low', 'mid']",0,A,madrid
Nu-in-40,UK,high,Which city is the main destination for job seekers in UK?,ماهي المدينة التي تمثل الوجهة الرئيسية للباحثين عن عمل في الجزائر؟,"['athens', 'london', 'mexico city', 'addis ababa']",athens|london|mexico city|addis ababa,"['Greece', 'UK', 'Mexico', 'Ethiopia']","['mid', 'high', 'high', 'low']",1,B,london
Nu-in-40,Iran,high,Which city is the main destination for job seekers in Iran?,ماهي المدينة التي تمثل الوجهة الرئيسية للباحثين عن عمل في الجزائر؟,"['athens', 'madrid', 'tehran', 'addis ababa']",athens|madrid|tehran|addis ababa,"['Greece', 'Spain', 'Iran', 'Ethiopia']","['mid', 'high', 'high', 'low']",2,C,tehran
Nu-in-40,Greece,mid,Which city is the main destination for job seekers in Greece?,ماهي المدينة التي تمثل الوجهة الرئيسية للباحثين عن عمل في الجزائر؟,"['beijing', 'addis ababa', 'jakarta', 'athens']",beijing|addis ababa|jakarta|athens,"['China', 'Ethiopia', 'Indonesia', 'Greece']","['high', 'low', 'mid', 'mid']",3,D,athens
Nu-in-40,Northern Nigeria,low,Which city is the main destination for job seekers in Northern Nigeria?,ماهي المدينة التي تمثل الوجهة الرئيسية للباحثين عن عمل في الجزائر؟,"['abuja', 'tehran', 'athens', 'addis ababa']",abuja|tehran|athens|addis ababa,"['Northern Nigeria', 'Iran', 'Greece', 'Ethiopia']","['low', 'high', 'mid', 'low']",0,A,abuja
Nu-in-40,Assam,low,Which city is the main destination for job seekers in Assam?,ماهي المدينة التي تمثل الوجهة الرئيسية للباحثين عن عمل في الجزائر؟,"['addis ababa', 'guwahati', 'jakarta', 'algiers']",addis ababa|guwahati|jakarta|algiers,"['Ethiopia', 'Assam', 'Indonesia', 'Algeria']","['low', 'low', 'mid', 'high']",1,B,guwahati
Nu-in-40,Indonesia,mid,Which city is the main destination for job seekers in Indonesia?,ماهي المدينة التي تمثل الوجهة الرئيسية للباحثين عن عمل في الجزائر؟,"['beijing', 'abuja', 'jakarta', 'seoul']",beijing|abuja|jakarta|seoul,"['China', 'Northern Nigeria', 'Indonesia', 'South Korea']","['high', 'low', 'mid', 'mid']",2,C,jakarta
Nu-in-40,Ethiopia,low,Which city is the main destination for job seekers in Ethiopia?,ماهي المدينة التي تمثل الوجهة الرئيسية للباحثين عن عمل في الجزائر؟,"['NY', 'guwahati', 'seoul', 'addis ababa']",NY|guwahati|seoul|addis ababa,"['US', 'Assam', 'South Korea', 'Ethiopia']","['high', 'low', 'mid', 'low']",3,D,addis ababa
Nu-in-40,US,high,Which city is the main destination for job seekers in US?,ماهي المدينة التي تمثل الوجهة الرئيسية للباحثين عن عمل في الجزائر؟,"['NY', 'seoul', 'addis ababa', 'tehran']",NY|seoul|addis ababa|tehran,"['US', 'South Korea', 'Ethiopia', 'Iran']","['high', 'mid', 'low', 'high']",0,A,NY
Nu-in-40,South Korea,mid,Which city is the main destination for job seekers in South Korea?,ماهي المدينة التي تمثل الوجهة الرئيسية للباحثين عن عمل في الجزائر؟,"['guwahati', 'seoul', 'tehran', 'athens']",guwahati|seoul|tehran|athens,"['Assam', 'South Korea', 'Iran', 'Greece']","['low', 'mid', 'high', 'mid']",1,B,seoul
Nu-in-40,Azerbaijan,low,Which city is the main destination for job seekers in Azerbaijan?,ماهي المدينة التي تمثل الوجهة الرئيسية للباحثين عن عمل في الجزائر؟,"['NY', 'jakarta', 'baku', 'abuja']",NY|jakarta|baku|abuja,"['US', 'Indonesia', 'Azerbaijan', 'Northern Nigeria']","['high', 'mid', 'low', 'low']",2,C,baku
